,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
60,pj_7dfb0ec0c64b2518,Bengaluru,data+scientist+intern,MBA Marketing Intern,Analytics Saves at Work (aSaw),NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQDkrXIa-bYN_NjjpaSV35xRaiFU97SD0L02C_593uQgUhKWGQisY23e0upYzQ7KT5hQ1z-gAMaIY9_HVIudLxwWWNJCDT15UxJxpwOEzSP2GuKXY6ag7bFRKrxQEV6ip9r90QFDMvhtkV5k1BlUQvihhGtX5h2rrCM4l8fqfF6mx-6tcWRKJOTLn_E5hSBmy7J0uFkUW180hcopqylY98XhwbfYcnmmtsIkxFkfwfzljv0EAhAB5Vq1s7RdtWrkGlogmq0ENpwm7twYioKPesbMgvgOCZ11HKhB5csDsyX2ocsJ9zOSe1KGBMBpnAj1zKpBmPjo7MsULeBpAzHSpGVjUolY-ns0ID2OBW5wYNFikokmu2OH0r4eX2YfD2HI3IDC7bkgudmr1&p=9&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
61,p_7b4d7501bd7d4fea,Bengaluru,data+scientist+intern,Data Science Intern,Unique Technologies,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/company/Unique-Technologies/jobs/Data-Science-Intern-7b4d7501bd7d4fea?fccid=ae532c35a4f1f866&vjs=3,25 days ago,NOT_FOUND
62,p_0f869da83c245ac6,Bengaluru,data+scientist+intern,GO-FOOD Intern,GO-JEK,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=0f869da83c245ac6&fccid=35c79097c1f63f3d&vjs=3,1 day ago,NOT_FOUND
63,p_52b1ac12c18a91e7,Bengaluru,data+scientist+intern,Applied Scientist - Intern,ADCI - Karnataka,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=52b1ac12c18a91e7&fccid=fe2d21eef233e94a&vjs=3,30+ days ago,NOT_FOUND
64,p_00071a9eb98a6221,Bengaluru,data+scientist+intern,Head of Campus and Early Career Hiring,Google,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=00071a9eb98a6221&fccid=a5b4499d9e91a5c6&vjs=3,2 days ago,NOT_FOUND
65,p_ddfc6571ea82e80b,Bengaluru,data+scientist+intern,Image Processing (Python) Internship,Gifto Retail Technologies,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ddfc6571ea82e80b&fccid=016cfd9371c7c4ba&vjs=3,18 hours ago,NOT_FOUND
66,p_da58b630775c8146,Bengaluru,data+scientist+intern,"Senior Research Associate, Detergent Formulation Centre",Novozymes,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=da58b630775c8146&fccid=70bb6ba3b2bf0f0c&vjs=3,4 days ago,NOT_FOUND
67,p_b8abb52c927a4263,Bengaluru,data+scientist+intern,Software Development Internship,Dasceq LLP,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b8abb52c927a4263&fccid=f369dddbcefd38a9&vjs=3,12 days ago,NOT_FOUND
68,p_51deab2906e6e143,Bengaluru,data+scientist+intern,Sales and Marketing Intern,Quaero,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=51deab2906e6e143&fccid=1658b5f10b7ecad4&vjs=3,17 days ago,NOT_FOUND
69,p_a9cf36affde393a5,Bengaluru,data+scientist+intern,HR Intern,Nabler,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a9cf36affde393a5&fccid=21b643335ddde625&vjs=3,30+ days ago,NOT_FOUND
70,pj_7dfb0ec0c64b2518,Bengaluru,data+scientist+intern,MBA Marketing Intern,Analytics Saves at Work (aSaw),NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQDkrXIa-bYN_NjjpaSV35xRaiFU97SD0L02C_593uQgUhKWGQisY23e0upYzQ7KT5hQ1z-gAMaIY9_HVIudLxwWWNJCDT15UxJxpwOEzSP2GDsJ8BiZkPxjNZeCglQiSg2GZ5J4PHKI8oVZ1HTBEPH869XAdiBIowo1l1UAz2TJAYwYq9LoHpIiwesyEoAYEUGDoCo8wi4gcw3rxuHp8nm_pxTQCYxB3thFwn1vj1TsM__GmWpQ5OeKBPjGG8eybhRsLwT5YxF2HVBs24cETtGOWQqBhAD9YGPDj7_L_89tB4--YtyKmcRMDBCoAnx5PVvo4WOPAE8yiAQndEBAXF_ZmO0fM5V2eQaDCnGAIt7r6kBMOd3hSH4qObm3FfxnyQGJZcXFrYws-&p=9&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
71,p_7b4d7501bd7d4fea,Bengaluru,data+scientist+intern,Data Science Intern,Unique Technologies,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/company/Unique-Technologies/jobs/Data-Science-Intern-7b4d7501bd7d4fea?fccid=ae532c35a4f1f866&vjs=3,25 days ago,NOT_FOUND
72,p_0f869da83c245ac6,Bengaluru,data+scientist+intern,GO-FOOD Intern,GO-JEK,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=0f869da83c245ac6&fccid=35c79097c1f63f3d&vjs=3,1 day ago,NOT_FOUND
73,p_52b1ac12c18a91e7,Bengaluru,data+scientist+intern,Applied Scientist - Intern,ADCI - Karnataka,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=52b1ac12c18a91e7&fccid=fe2d21eef233e94a&vjs=3,30+ days ago,NOT_FOUND
74,p_00071a9eb98a6221,Bengaluru,data+scientist+intern,Head of Campus and Early Career Hiring,Google,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=00071a9eb98a6221&fccid=a5b4499d9e91a5c6&vjs=3,2 days ago,NOT_FOUND
75,p_ddfc6571ea82e80b,Bengaluru,data+scientist+intern,Image Processing (Python) Internship,Gifto Retail Technologies,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ddfc6571ea82e80b&fccid=016cfd9371c7c4ba&vjs=3,18 hours ago,NOT_FOUND
76,p_da58b630775c8146,Bengaluru,data+scientist+intern,"Senior Research Associate, Detergent Formulation Centre",Novozymes,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=da58b630775c8146&fccid=70bb6ba3b2bf0f0c&vjs=3,4 days ago,NOT_FOUND
77,p_b8abb52c927a4263,Bengaluru,data+scientist+intern,Software Development Internship,Dasceq LLP,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b8abb52c927a4263&fccid=f369dddbcefd38a9&vjs=3,12 days ago,NOT_FOUND
78,p_51deab2906e6e143,Bengaluru,data+scientist+intern,Sales and Marketing Intern,Quaero,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=51deab2906e6e143&fccid=1658b5f10b7ecad4&vjs=3,17 days ago,NOT_FOUND
79,p_a9cf36affde393a5,Bengaluru,data+scientist+intern,HR Intern,Nabler,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a9cf36affde393a5&fccid=21b643335ddde625&vjs=3,30+ days ago,NOT_FOUND
